City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
315,hami,42.8,93.45,30,37,100,5.59,CN,2023-02-04 21:05:51
316,paamiut,61.994,-49.6678,23,78,100,19.08,GL,2023-02-04 21:05:52
317,cavalcante,-13.7975,-47.4583,75,81,34,0.11,BR,2023-02-04 21:05:53
318,touros,-5.1989,-35.4608,80,79,90,14.52,BR,2023-02-04 21:05:54
319,guspini,39.5406,8.6294,45,90,6,2.39,IT,2023-02-04 21:05:55
320,alice springs,-23.7,133.8833,53,94,2,4.61,AU,2023-02-04 21:05:52
321,hofn,64.2539,-15.2082,33,58,36,11.41,IS,2023-02-04 21:05:56
322,wajid,3.8093,43.2471,77,26,15,13.49,SO,2023-02-04 21:05:57
323,lima,-12.0432,-77.0282,75,69,0,14.97,PE,2023-02-04 21:03:39
324,hammerfest,70.6634,23.6821,28,93,40,3.44,NO,2023-02-04 21:05:57
325,port augusta,-32.5,137.7667,62,57,2,5.14,AU,2023-02-04 21:05:58
326,aginskoye,51.1,114.53,-4,97,5,5.46,RU,2023-02-04 21:01:42
327,gao,16.6362,1.637,76,12,34,11.32,ML,2023-02-04 21:05:59
328,boa vista,2.8197,-60.6733,85,58,40,5.75,BR,2023-02-04 21:06:00
329,aitape,-3.1374,142.3475,76,89,100,4.23,PG,2023-02-04 21:06:01
330,vanimo,-2.6741,141.3028,76,89,100,3.24,PG,2023-02-04 21:06:04
331,sandakan,5.8402,118.1179,78,89,20,3.44,MY,2023-02-04 21:01:11
332,sechura,-5.5569,-80.8222,81,57,84,16.6,PE,2023-02-04 21:06:10
333,faya,18.3851,42.4509,55,64,75,0.25,SA,2023-02-04 21:06:13
334,cocobeach,1.0002,9.5823,80,81,100,9.51,GA,2023-02-04 21:06:15
335,bilibino,68.0546,166.4372,-34,98,17,4.85,RU,2023-02-04 21:06:16
336,nautla,20.2167,-96.7833,68,64,85,11.27,MX,2023-02-04 21:06:18
337,pachino,36.7186,15.0907,53,71,2,7.65,IT,2023-02-04 21:06:22
338,chara,56.9064,118.2631,-10,79,98,2.95,RU,2023-02-04 21:06:26
339,ilulissat,69.2167,-51.1,0,65,75,4.61,GL,2023-02-04 21:06:27
340,oytal,42.9057,73.2697,33,80,100,1.34,KZ,2023-02-04 21:06:29
341,gunib,42.3876,46.9651,31,25,93,4.74,RU,2023-02-04 21:06:30
342,orocue,4.7912,-71.3354,95,28,79,10.33,CO,2023-02-04 21:06:31
343,castelbuono,37.932,14.0886,51,72,33,2.8,IT,2023-02-04 21:06:32
344,rio claro,-22.4114,-47.5614,73,89,100,6.71,BR,2023-02-04 21:06:33
345,nouadhibou,20.931,-17.0347,69,37,78,10.36,MR,2023-02-04 21:06:33
346,gravdal,68.1214,13.5031,36,91,100,31.63,NO,2023-02-04 21:06:34
347,nizwa,22.9333,57.5333,69,57,0,2.37,OM,2023-02-04 21:06:36
348,okha,53.5739,142.9478,-19,100,79,9.84,RU,2023-02-04 21:06:37
349,rapid city,44.0805,-103.231,54,33,0,19.57,US,2023-02-04 21:01:48
350,jinchang,38.4953,102.1739,28,37,1,2.01,CN,2023-02-04 21:06:42
351,batemans bay,-35.7167,150.1833,62,64,0,3.22,AU,2023-02-04 21:06:42
352,ratzeburg,53.7,10.7667,33,85,100,10.0,DE,2023-02-04 21:06:43
353,harlingen,26.1906,-97.6961,73,65,100,6.91,US,2023-02-04 21:06:44
354,baoqing,46.3317,132.2111,5,95,100,4.54,CN,2023-02-04 21:06:44
355,namatanai,-3.6667,152.4333,78,81,100,2.55,PG,2023-02-04 21:06:45
356,san patricio,28.017,-97.5169,71,53,48,11.77,US,2023-02-04 21:06:45
357,srednekolymsk,67.45,153.6833,-32,100,100,3.02,RU,2023-02-04 21:06:48
358,saint-pierre,-21.3393,55.4781,78,83,0,4.61,RE,2023-02-04 21:06:49
359,waingapu,-9.6567,120.2641,75,91,100,9.91,ID,2023-02-04 21:06:50
360,padilla,3.2204,-76.3139,80,61,56,1.16,CO,2023-02-04 21:06:51
361,saint-augustin,51.226,-58.6502,8,72,71,23.04,CA,2023-02-04 21:06:51
362,saint anthony,45.0205,-93.218,30,63,20,9.22,US,2023-02-04 21:06:52
363,saldanha,-33.0117,17.9442,65,96,88,14.74,ZA,2023-02-04 21:06:53
364,ixtapa,20.7,-105.2,79,69,20,12.66,MX,2023-02-04 21:06:54
365,oistins,13.0667,-59.5333,80,74,75,20.71,BB,2023-02-04 21:06:54
366,jumla,29.2747,82.1838,37,42,0,4.03,NP,2023-02-04 21:06:55
367,beloha,-25.1667,45.05,73,83,99,14.25,MG,2023-02-04 21:06:56
368,hoquiam,46.9809,-123.8893,51,90,100,12.66,US,2023-02-04 21:06:57
369,valparaiso,-33.0393,-71.6273,71,68,0,14.97,CL,2023-02-04 21:04:52
370,nioro,13.35,-15.75,83,13,81,7.52,GM,2023-02-04 21:06:59
371,visnes,59.3556,5.2242,40,93,75,25.32,NO,2023-02-04 21:07:00
372,natal,-5.795,-35.2094,83,74,20,10.36,BR,2023-02-04 21:07:01
373,guarapari,-20.6667,-40.4975,82,83,38,11.25,BR,2023-02-04 21:07:01
374,liangxiang,39.7319,116.14,32,34,3,3.2,CN,2023-02-04 21:07:03
375,formosa do rio preto,-11.0483,-45.1931,76,83,99,3.74,BR,2023-02-04 21:07:09
376,zhigalovo,54.8097,105.1578,-8,100,100,1.1,RU,2023-02-04 21:07:12
377,zhangye,38.9342,100.4517,24,48,7,1.68,CN,2023-02-04 21:07:17
378,marzuq,14.4,46.4667,64,69,33,3.15,YE,2023-02-04 21:07:20
379,juarez,31.7333,-106.4833,65,25,0,8.05,MX,2023-02-04 21:07:22
380,port moresby,-9.4431,147.1797,76,84,100,7.07,PG,2023-02-04 21:07:28
381,mayya,61.7333,130.2811,-46,100,99,2.77,RU,2023-02-04 21:07:31
382,caravelas,-17.7125,-39.2481,79,80,5,10.25,BR,2023-02-04 21:07:34
383,plettenberg bay,-34.0527,23.3716,72,71,24,4.81,ZA,2023-02-04 21:07:25
384,road town,18.4167,-64.6167,78,83,40,10.36,VG,2023-02-04 21:07:37
385,nishihara,26.1842,127.7558,61,82,75,8.05,JP,2023-02-04 21:07:37
386,mangrol,21.1167,70.1167,69,35,12,7.27,IN,2023-02-04 21:07:38
387,satun,6.8333,100.0,75,81,63,6.2,TH,2023-02-04 21:07:39
388,atasu,48.6814,71.6433,10,97,96,5.59,KZ,2023-02-04 21:07:40
389,petropavlovsk-kamchatskiy,53.0452,158.6483,0,71,40,8.95,RU,2023-02-04 21:05:43
390,pisco,-13.7,-76.2167,75,83,0,9.22,PE,2023-02-04 21:07:41
391,nykoping,58.753,17.0079,16,86,0,4.61,SE,2023-02-04 21:07:42
392,maunabo,18.0072,-65.8993,79,85,33,14.83,PR,2023-02-04 21:07:43
393,mackay,-21.15,149.2,82,84,100,4.34,AU,2023-02-04 21:07:44
394,hovd,48.0056,91.6419,4,81,41,0.89,MN,2023-02-04 21:07:45
395,gari,59.4307,62.3497,0,99,100,4.45,RU,2023-02-04 21:07:46
396,saraland,30.8207,-88.0706,65,30,5,4.09,US,2023-02-04 21:07:47
397,biloela,-24.4167,150.5,77,71,100,5.41,AU,2023-02-04 21:07:48
398,lavrentiya,65.5833,-171.0,-13,94,94,6.91,RU,2023-02-04 21:07:49
399,aswan,24.0934,32.907,59,26,54,9.46,EG,2023-02-04 21:07:49
400,chistoye,56.5375,43.0045,21,98,100,3.96,RU,2023-02-04 21:07:50
401,tatarsk,55.219,75.9828,-6,100,100,3.38,RU,2023-02-04 21:07:51
402,pangian,6.4628,125.5453,75,87,100,7.76,PH,2023-02-04 21:07:52
403,birjand,32.8663,59.2211,43,78,81,7.11,IR,2023-02-04 21:07:53
404,marsabit,2.3284,37.9899,69,37,81,8.57,KE,2023-02-04 21:07:54
405,karratha,-20.7377,116.8463,87,48,66,8.93,AU,2023-02-04 21:07:55
406,iacu,-12.7672,-40.2117,83,54,10,4.34,BR,2023-02-04 21:07:56
407,shingu,33.7333,135.9833,35,80,15,7.02,JP,2023-02-04 21:07:56
408,maniitsoq,65.4167,-52.9,1,81,10,16.15,GL,2023-02-04 21:07:57
409,codrington,-38.2667,141.9667,58,81,100,5.35,AU,2023-02-04 21:07:58
410,xining,36.6167,101.7667,27,35,21,2.1,CN,2023-02-04 21:03:19
411,dukat,62.55,155.55,-24,98,100,4.25,RU,2023-02-04 21:07:59
412,griffith,41.5284,-87.4237,44,59,0,18.41,US,2023-02-04 21:08:00
413,menfi,37.6066,12.9678,52,87,17,9.31,IT,2023-02-04 21:08:02
414,san andres,12.5847,-81.7006,84,65,40,12.66,CO,2023-02-04 21:08:26
415,springfield,37.2153,-93.2982,50,52,0,18.41,US,2023-02-04 21:07:48
416,champasak,14.75,106.0,72,75,96,1.39,LA,2023-02-04 21:08:34
417,hambantota,6.1241,81.1185,75,86,18,11.72,LK,2023-02-04 21:08:34
418,tessalit,20.1986,1.0114,62,15,76,10.4,ML,2023-02-04 21:08:35
419,muravlenko,63.7898,74.523,10,93,100,12.59,RU,2023-02-04 21:08:36
420,klaksvik,62.2266,-6.589,40,64,32,31.12,FO,2023-02-04 21:08:40
421,mandalgovi,45.7625,106.2708,11,49,100,7.61,MN,2023-02-04 21:08:41
422,charters towers,-20.1,146.2667,76,87,100,8.46,AU,2023-02-04 21:08:42
423,zastron,-30.3023,27.084,68,38,48,4.81,ZA,2023-02-04 21:08:42
424,matamoros,25.5333,-103.25,73,27,20,6.91,MX,2023-02-04 21:06:17
425,tongling,30.95,117.7833,43,76,100,4.41,CN,2023-02-04 21:08:44
426,mahebourg,-20.4081,57.7,79,84,44,10.09,MU,2023-02-04 21:08:45
427,jiangyou,31.7667,104.7167,50,70,100,1.72,CN,2023-02-04 21:08:45
428,wichian buri,15.6578,101.106,78,75,100,2.51,TH,2023-02-04 21:08:46
429,aguimes,27.9054,-15.4461,57,82,40,6.91,ES,2023-02-04 21:08:47
430,tatawin,32.9297,10.4518,50,88,83,5.97,TN,2023-02-04 21:08:49
431,tornio,65.8481,24.1466,5,97,100,2.84,FI,2023-02-04 21:08:49
432,tevriz,57.509,72.4042,-4,100,99,1.23,RU,2023-02-04 21:08:50
433,georgiyevka,43.0369,74.7114,35,75,0,11.18,KZ,2023-02-04 21:08:51
434,myaundzha,63.0494,147.1858,-26,99,100,3.2,RU,2023-02-04 21:08:52
435,sterling,39.0062,-77.4286,33,33,40,14.97,US,2023-02-04 21:08:52
436,marihatag,8.7936,126.2969,76,85,100,4.45,PH,2023-02-04 21:08:53
437,sabha,27.0377,14.4283,56,31,83,8.37,LY,2023-02-04 21:04:38
438,kaeo,-35.1,173.7833,68,86,95,7.25,NZ,2023-02-04 21:08:55
439,sirvintos,55.05,24.95,26,91,83,10.38,LT,2023-02-04 21:05:41
440,san-pedro,4.7485,-6.6363,78,88,6,9.71,CI,2023-02-04 21:08:57
441,east london,-33.0153,27.9116,74,83,100,11.21,ZA,2023-02-04 21:08:59
442,mamburao,13.25,120.6667,74,82,92,7.78,PH,2023-02-04 21:09:00
443,novo aripuana,-5.1206,-60.3797,78,86,100,1.59,BR,2023-02-04 21:09:01
444,barra do garcas,-15.89,-52.2567,79,86,99,3.29,BR,2023-02-04 21:09:02
445,birao,10.2849,22.7882,73,13,51,6.51,CF,2023-02-04 21:09:04
446,san rafael del sur,11.8485,-86.4384,87,44,31,19.44,NI,2023-02-04 21:09:08
447,luderitz,-26.6481,15.1594,63,86,15,15.82,NA,2023-02-04 21:05:47
448,pucheni,45.1833,25.2833,29,86,100,5.57,RO,2023-02-04 21:09:14
449,aljezur,37.3191,-8.8033,51,69,0,5.03,PT,2023-02-04 21:09:38
450,vestmannaeyjar,63.4427,-20.2734,38,85,100,25.66,IS,2023-02-04 21:09:38
451,pahrump,36.2083,-115.9839,62,24,46,1.01,US,2023-02-04 21:06:52
452,sao sebastiao,-23.76,-45.4097,83,74,92,4.59,BR,2023-02-04 21:07:06
453,tuy hoa,13.0833,109.3,73,85,98,2.98,VN,2023-02-04 21:09:41
454,hlotse,-28.8718,28.045,62,65,44,4.14,LS,2023-02-04 21:09:42
455,baghmara,23.795,86.2085,59,36,12,5.08,IN,2023-02-04 21:09:43
456,pemba,-12.974,40.5178,79,82,24,3.74,MZ,2023-02-04 21:09:44
457,cabatuan,10.8794,122.486,74,93,99,12.53,PH,2023-02-04 21:09:45
458,mersing,2.4312,103.8405,75,92,100,5.64,MY,2023-02-04 21:09:46
459,wyndham,37.6985,-77.6125,36,29,0,11.5,US,2023-02-04 21:09:47
460,makat,47.6469,53.3463,26,97,100,5.97,KZ,2023-02-04 21:09:47
461,gushi,34.6425,109.5843,37,51,62,3.91,CN,2023-02-04 21:09:48
462,tucano,-10.9631,-38.7867,89,35,100,12.48,BR,2023-02-04 21:09:48
463,huaihua,27.5494,109.9592,40,90,100,1.7,CN,2023-02-04 21:09:49
464,plouzane,48.3833,-4.6167,44,76,100,3.44,FR,2023-02-04 21:09:50
465,yenagoa,4.9247,6.2642,79,83,99,6.08,NG,2023-02-04 21:09:50
466,santa lucia,27.9117,-15.5407,52,82,40,6.91,ES,2023-02-04 21:09:52
467,havre-saint-pierre,50.2334,-63.5986,4,68,100,31.14,CA,2023-02-04 21:09:53
468,evensk,61.95,159.2333,-3,82,100,8.5,RU,2023-02-04 21:09:54
469,daru,-9.0763,143.2092,75,94,100,8.61,PG,2023-02-04 21:09:55
470,konevo,62.1215,39.3192,14,98,100,2.48,RU,2023-02-04 21:09:56
471,clonakilty,51.6231,-8.8706,43,88,81,10.33,IE,2023-02-04 21:09:56
472,tsumeb,-19.2333,17.7167,69,82,100,8.03,NA,2023-02-04 21:09:57
473,mareeba,-17.0,145.4333,75,97,100,2.68,AU,2023-02-04 21:09:58
474,nemuro,43.3236,145.575,21,74,33,8.97,JP,2023-02-04 21:10:02
475,tucuma,-0.1833,-50.05,77,90,96,5.99,BR,2023-02-04 21:10:08
476,leh,34.1667,77.5833,4,81,78,2.62,IN,2023-02-04 21:10:35
477,limon,10.0,-83.0333,82,69,0,8.05,CR,2023-02-04 21:10:36
478,machado,-21.6747,-45.9197,71,88,99,4.16,BR,2023-02-04 21:10:37
479,zhanaozen,43.3,52.8,28,85,6,4.81,KZ,2023-02-04 21:10:38
480,dhandhuka,22.3667,71.9833,67,30,45,8.99,IN,2023-02-04 21:10:40
481,trebisov,48.6286,21.7195,27,79,21,13.58,SK,2023-02-04 21:10:41
482,bubaque,11.2833,-15.8333,77,67,9,12.62,GW,2023-02-04 21:10:42
483,makakilo city,21.3469,-158.0858,71,88,100,9.22,US,2023-02-04 21:10:42
484,basoko,1.2391,23.616,75,42,19,3.02,CD,2023-02-04 21:10:43
485,scottsbluff,41.8666,-103.6672,47,46,0,12.66,US,2023-02-04 21:05:47
486,bam,29.106,58.357,54,43,1,0.72,IR,2023-02-04 21:10:45
487,fairbanks,64.8378,-147.7164,12,76,100,3.44,US,2023-02-04 21:06:34
488,port macquarie,-31.4333,152.9167,66,72,1,3.89,AU,2023-02-04 21:07:04
489,fomboni,-12.28,43.7425,81,73,98,3.56,KM,2023-02-04 21:10:49
490,aasiaat,68.7098,-52.8699,-11,100,100,6.64,GL,2023-02-04 21:10:50
491,kahului,20.8947,-156.47,77,79,20,17.27,US,2023-02-04 21:10:51
492,mizan teferi,6.9833,35.5833,66,50,20,1.86,ET,2023-02-04 21:10:51
493,kruisfontein,-34.0033,24.7314,71,66,100,2.77,ZA,2023-02-04 21:10:52
494,lewiston,44.1003,-70.2148,8,36,68,1.01,US,2023-02-04 21:10:52
495,bitung,1.4451,125.1824,72,71,100,3.67,ID,2023-02-04 21:10:53
496,waipawa,-41.4122,175.5153,71,70,10,7.02,NZ,2023-02-04 21:09:25
497,iranshahr,27.2025,60.6848,63,52,0,5.26,IR,2023-02-04 21:07:37
498,carballo,43.213,-8.691,48,95,4,3.94,ES,2023-02-04 21:10:56
499,gorontalo,0.5412,123.0595,74,90,100,3.04,ID,2023-02-04 21:10:58
500,westport,41.1415,-73.3579,22,31,0,5.99,US,2023-02-04 21:08:08
501,san vicente,-26.6167,-54.1333,76,48,96,1.81,AR,2023-02-04 21:11:00
502,saint-francois,46.4154,3.9054,44,95,0,3.44,FR,2023-02-04 21:11:01
503,berlevag,70.8578,29.0864,28,86,61,5.75,NO,2023-02-04 21:11:01
504,laguna,38.421,-121.4238,66,59,100,10.36,US,2023-02-04 21:11:03
505,adre,13.4667,22.2,72,12,99,11.39,TD,2023-02-04 21:11:09
506,san vicente de canete,-13.0751,-76.3835,76,73,56,7.14,PE,2023-02-04 21:11:21
507,morondava,-20.2833,44.2833,79,83,0,6.4,MG,2023-02-04 21:07:39
508,ucluelet,48.9329,-125.5528,48,93,100,4.0,CA,2023-02-04 21:11:33
509,pomezia,41.667,12.5052,52,73,0,6.91,IT,2023-02-04 21:11:36
510,izazi,-7.2,35.7333,69,83,99,3.44,TZ,2023-02-04 21:09:45
511,emba,48.8264,58.1442,4,91,13,9.42,KZ,2023-02-04 21:11:37
512,olavarria,-36.8927,-60.3225,82,29,0,3.89,AR,2023-02-04 21:11:38
513,kigoma,-4.8769,29.6267,74,74,100,1.34,TZ,2023-02-04 21:11:39
514,shelburne,44.0787,-80.2041,19,79,100,19.08,CA,2023-02-04 21:11:39
515,ahuimanu,21.4447,-157.8378,72,91,100,9.22,US,2023-02-04 21:11:40
516,dingle,10.9995,122.6711,74,94,96,8.84,PH,2023-02-04 21:11:41
517,esso,55.9333,158.7,-4,98,69,4.29,RU,2023-02-04 21:11:42
518,gamba,-2.65,10.0,76,89,98,1.21,GA,2023-02-04 21:11:44
519,vrangel,42.7297,133.0839,18,65,66,3.94,RU,2023-02-04 21:11:46
520,san rafael,-34.6177,-68.3301,89,16,0,12.46,AR,2023-02-04 21:11:46
521,pilas,37.3034,-6.301,53,62,0,5.1,ES,2023-02-04 21:11:47
522,uruguaiana,-29.7547,-57.0883,89,20,5,13.85,BR,2023-02-04 21:11:48
523,coahuayana,18.7333,-103.6833,89,32,0,8.72,MX,2023-02-04 21:11:49
524,geraldton,-28.7667,114.6,72,94,75,8.05,AU,2023-02-04 21:11:50
525,jimo,36.3897,120.4622,34,63,0,4.81,CN,2023-02-04 21:11:52
526,flinders,-34.5833,150.8552,68,63,0,1.99,AU,2023-02-04 21:11:53
527,ulladulla,-35.35,150.4667,61,64,0,3.89,AU,2023-02-04 21:11:54
528,ponta delgada,37.7333,-25.6667,57,88,20,8.05,PT,2023-02-04 21:11:56
529,port hardy,50.6996,-127.4199,45,89,100,26.06,CA,2023-02-04 21:11:56
530,nuevo progreso,23.1667,-97.95,71,42,2,10.27,MX,2023-02-04 21:11:57
531,tombouctou,20.0,-3.0,62,18,100,10.63,ML,2023-02-04 21:11:58
532,awjilah,29.1081,21.2869,55,51,100,4.9,LY,2023-02-04 21:10:45
533,ketchikan,55.3422,-131.6461,46,87,100,12.66,US,2023-02-04 21:11:59
534,mahanoro,-19.9,48.8,74,90,100,2.86,MG,2023-02-04 21:12:01
535,jining,35.405,116.5814,32,73,0,7.34,CN,2023-02-04 21:12:03
536,blagoyevo,63.3667,47.9167,6,98,100,1.81,RU,2023-02-04 21:12:25
537,boende,-0.2167,20.8667,80,63,99,5.61,CD,2023-02-04 21:12:28
538,hamilton,39.1834,-84.5333,48,39,100,14.97,US,2023-02-04 21:08:49
539,zimovniki,47.1483,42.4633,33,99,100,4.23,RU,2023-02-04 21:12:33
540,guerrero negro,27.9769,-114.0611,69,34,0,10.51,MX,2023-02-04 21:12:34
541,olafsvik,64.8945,-23.7142,38,67,100,26.35,IS,2023-02-04 21:12:35
542,rawson,-43.3002,-65.1023,90,25,15,20.04,AR,2023-02-04 21:12:35
543,berbera,10.4396,45.0143,72,75,41,5.12,SO,2023-02-04 21:12:36
544,miandrivazo,-19.5167,45.4667,76,90,100,2.98,MG,2023-02-04 21:12:36
545,cabra,37.4725,-4.4421,47,45,0,3.11,ES,2023-02-04 21:12:38
546,yerbogachen,61.2767,108.0108,-16,100,91,2.51,RU,2023-02-04 21:12:39
547,quatre cocos,-20.2078,57.7625,78,85,70,9.42,MU,2023-02-04 21:12:41
548,christchurch,-43.5333,172.6333,82,54,98,16.11,NZ,2023-02-04 21:08:10
549,safaga,26.7292,33.9365,61,48,60,8.68,EG,2023-02-04 21:12:42
550,shiyan,32.6475,110.7781,37,65,98,0.83,CN,2023-02-04 21:12:42
551,umba,66.6871,34.3429,4,96,77,5.77,RU,2023-02-04 21:12:43
552,imeni poliny osipenko,52.4201,136.4853,-13,99,100,2.57,RU,2023-02-04 21:12:44
553,mantua,45.1667,10.7833,48,84,13,7.0,IT,2023-02-04 21:12:45
554,mondlo,-27.983,30.7177,60,98,47,3.18,ZA,2023-02-04 21:12:45
555,salekhard,66.53,66.6019,1,94,50,5.99,RU,2023-02-04 21:12:48
556,montepuez,-13.1256,38.9997,70,96,100,1.7,MZ,2023-02-04 21:12:49
557,kogon,39.7228,64.5517,37,100,100,6.91,UZ,2023-02-04 21:12:50
558,makhinjauri,41.6739,41.694,44,45,100,11.5,GE,2023-02-04 21:12:51
559,caledon,-34.23,19.4265,65,87,0,5.46,ZA,2023-02-04 21:12:52
560,awbari,26.5921,12.7805,54,24,84,9.06,LY,2023-02-04 21:12:52
561,sola,-13.8833,167.55,81,83,100,29.75,VU,2023-02-04 21:12:53
562,iralaya,15.0,-83.2333,80,69,2,13.11,HN,2023-02-04 21:12:53
563,sal rei,16.1833,-22.9167,70,72,14,17.52,CV,2023-02-04 21:12:54
564,burnie,-41.0667,145.9167,56,71,5,10.02,AU,2023-02-04 21:12:55
565,yulara,-25.2406,130.9889,65,33,0,9.91,AU,2023-02-04 21:08:34
566,sete,43.4018,3.6966,57,62,0,20.09,FR,2023-02-04 21:12:57
567,kamaishi,39.2667,141.8833,27,72,5,6.55,JP,2023-02-04 21:11:58
568,altenholz,54.4,10.1333,32,80,35,5.75,DE,2023-02-04 21:12:59
569,muros,42.7762,-9.0603,49,80,2,8.99,ES,2023-02-04 21:11:36
570,kyaikkami,16.08,97.5675,78,76,4,2.13,MM,2023-02-04 21:13:00
571,farafangana,-22.8167,47.8333,75,89,100,7.38,MG,2023-02-04 21:13:01
572,sao paulo de olivenca,-3.3783,-68.8725,78,90,98,3.22,BR,2023-02-04 21:13:02
573,acarau,-2.8856,-40.12,80,80,55,16.24,BR,2023-02-04 21:13:04
574,santiago,-33.4569,-70.6483,92,35,0,17.27,CL,2023-02-04 21:11:06
575,bar harbor,44.3876,-68.2039,8,38,0,11.5,US,2023-02-04 21:13:11
576,salinopolis,-0.6136,-47.3561,78,86,98,12.24,BR,2023-02-04 21:13:16
577,abu samrah,35.3029,37.1841,41,81,100,0.87,SY,2023-02-04 21:10:24
578,takoradi,4.8845,-1.7554,79,83,86,8.12,GH,2023-02-04 21:13:20
579,pimentel,-6.8367,-79.9342,80,61,0,18.41,PE,2023-02-04 21:13:22
580,willowmore,-33.2926,23.4895,70,56,33,3.38,ZA,2023-02-04 21:13:30
581,bud,39.447,-86.1758,46,43,83,15.86,US,2023-02-04 21:13:32
582,leningradskiy,69.3833,178.4167,-26,99,100,4.9,RU,2023-02-04 21:11:27
583,malinovoye ozero,51.6753,79.7825,2,98,94,2.53,RU,2023-02-04 21:13:35
584,am timan,11.0297,20.2827,81,15,95,6.62,TD,2023-02-04 21:13:36
585,umm kaddadah,13.6017,26.6876,64,16,51,12.39,SD,2023-02-04 21:13:37
586,arvika,59.6553,12.5852,21,83,84,7.7,SE,2023-02-04 21:13:37
